id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,city
1594260149220710432,51954077,District 2,32.76887,-96.78442,Entire Home/Apt,514.0,1,1,0.41,1,172,Dallas
1594318933835949794,655107872,District 2,32.79764,-96.77639,Entire Home/Apt,260.0,3,3,0.72,1,346,Dallas
1594351126689211083,429952199,District 1,32.747,-96.87342,Entire Home/Apt,265.0,1,21,4.77,94,361,Dallas
1594370126344903402,534917572,District 2,32.81924,-96.83497,Entire Home/Apt,172.0,3,3,0.73,4,167,Dallas
1594408274967538139,114575904,District 7,32.75055,-96.75336,Entire Home/Apt,366.0,2,4,1.19,2,349,Dallas
1594564522172236721,277983957,District 14,32.796437617188616,-96.79194700399304,Entire Home/Apt,254.0,2,13,3.15,1,349,Dallas
1595057341547251633,512841392,District 9,32.82,-96.7027,Entire Home/Apt,569.0,2,1,0.57,10,360,Dallas
1595153871892669705,650037010,District 12,33.0042174,-96.8269696,Entire Home/Apt,173.0,1,17,3.89,22,356,Dallas
1595170038500780315,650037010,District 12,33.0042174,-96.8269696,Entire Home/Apt,214.0,1,5,1.15,22,333,Dallas
1595259134575373586,668105081,District 6,32.87784,-96.85458,Entire Home/Apt,267.0,1,25,5.91,2,258,Dallas
1595324468329214618,729671871,District 14,32.8102544,-96.7999733,Entire Home/Apt,165.0,1,11,4.12,1,240,Dallas
1595793855542723470,721012450,District 7,32.7568127,-96.7696307,Entire Home/Apt,226.0,2,0,0.0,1,239,Dallas
1595925290864549943,188680957,District 14,32.81252,-96.81165,Entire Home/Apt,182.0,30,0,0.0,1,209,Dallas
1595928498614175590,323458989,District 7,32.76364,-96.77158,Entire Home/Apt,289.0,2,7,1.65,1,316,Dallas
1596080472224957551,650037010,District 12,33.0042174,-96.8269696,Entire Home/Apt,145.0,1,6,1.45,22,346,Dallas
1596445106990324499,403290252,District 2,32.824729789116525,-96.82279580813255,Entire Home/Apt,272.0,1,5,2.42,6,342,Dallas
1596785061049167486,1595731,District 9,32.81981,-96.70158,Entire Home/Apt,779.0,1,18,4.19,1,283,Dallas
1597192726635207087,47792807,District 13,32.88724,-96.76114,Entire Home/Apt,446.0,2,1,1.0,1,202,Dallas
1597237612267997433,341094084,District 2,32.83006,-96.85514,Entire Home/Apt,334.0,1,17,4.43,1,344,Dallas
1597254863010493712,247532731,District 11,32.95253613255506,-96.80121310639812,Entire Home/Apt,201.0,2,0,0.0,4,180,Dallas
1597265834851690921,739776010,District 4,32.69468,-96.83814,Entire Home/Apt,201.0,3,6,1.78,1,267,Dallas
1597270819897663208,2410220,District 1,32.75595,-96.8596,Entire Home/Apt,428.0,1,0,0.0,1,200,Dallas
1597339346943183576,8631595,District 2,32.808464,-96.82442,Entire Home/Apt,314.0,2,10,3.06,2,85,Dallas
1597349785499123166,682616429,District 2,32.808512,-96.824437,Entire Home/Apt,346.0,2,11,2.87,1,82,Dallas
1597358477860133576,493491405,District 14,32.7807954364523,-96.79755178552746,Entire Home/Apt,204.0,1,1,0.39,3,294,Dallas
1597360154895749054,493491405,District 14,32.78094,-96.79749,Entire Home/Apt,159.0,1,0,0.0,3,284,Dallas
1597360158359625232,493491405,District 14,32.78116,-96.79733,Private Room,164.0,1,0,0.0,3,292,Dallas
1597552103450695881,40440755,District 3,32.6503652,-96.9741754,Entire Home/Apt,309.0,1,5,1.72,1,339,Dallas
1597925796868437618,165417895,District 10,32.91254,-96.75834,Entire Home/Apt,345.0,1,3,1.03,1,365,Dallas
1598161976443306743,739846196,District 12,32.99469526314617,-96.8011560291052,Entire Home/Apt,133.0,1,11,2.54,5,359,Dallas
1598208170643999582,739846196,District 12,33.013555509080966,-96.83637779206038,Entire Home/Apt,145.0,1,9,2.67,5,365,Dallas
1598214424488994751,739846196,District 12,32.99436766089756,-96.80034566670656,Entire Home/Apt,128.0,1,12,2.79,5,361,Dallas
1598235661330785175,739846196,District 12,33.01427,-96.83946,Entire Home/Apt,183.0,1,8,2.09,5,362,Dallas
1598242285384859209,149318201,District 7,32.7819022,-96.7521373,Entire Home/Apt,437.0,1,6,2.25,2,326,Dallas
1598680171463356965,654195730,District 2,32.77174,-96.7950014,Entire Home/Apt,175.0,2,4,1.64,13,343,Dallas
1598690808476715093,654195730,District 2,32.77263,-96.79423,Entire Home/Apt,179.0,2,8,1.86,13,262,Dallas
1598696825768212634,740221022,District 10,32.87259,-96.68808,Entire Home/Apt,446.0,2,0,0.0,1,68,Dallas
1598745695194516060,64242304,District 14,32.80671050523258,-96.76847582704862,Entire Home/Apt,194.0,1,4,0.93,16,303,Dallas
1599033158814405561,592810369,District 2,32.8292115,-96.8558097,Entire Home/Apt,268.0,2,14,3.41,22,347,Dallas
1599042756610356359,592810369,District 7,32.7447116,-96.757293,Entire Home/Apt,205.0,2,8,1.88,22,359,Dallas
1599369464608301669,369597199,District 2,32.81029,-96.81071,Entire Home/Apt,192.0,1,13,3.02,4,336,Dallas
1599456026394515441,501514537,District 2,32.78242325416126,-96.78082220256329,Entire Home/Apt,160.0,1,12,3.19,1,315,Dallas
1599616990137717338,435726653,District 13,32.9235,-96.83633,Entire Home/Apt,88.0,1,1,0.29,3,40,Dallas
1599818862403179253,40534833,District 7,32.7555633,-96.7744898,Private Room,60.0,1,17,4.59,4,154,Dallas
1599930033774708398,554093200,District 14,32.78261,-96.80494,Entire Home/Apt,146.0,2,21,5.08,1,206,Dallas
1600099760432043886,369597199,District 2,32.81022113178893,-96.81217584580828,Entire Home/Apt,186.0,1,15,4.21,4,321,Dallas
1600101361313803816,509729095,District 7,32.8157261,-96.6681716,Entire Home/Apt,246.0,1,13,3.51,2,362,Dallas
1600108385273212858,400188227,District 10,32.89386,-96.7365,Entire Home/Apt,126.0,1,7,1.74,1,146,Dallas
1600193730879261572,21205186,District 1,32.7542023,-96.8294657,Entire Home/Apt,194.0,1,6,1.73,3,339,Dallas
1600354499979825913,23916014,District 2,32.79704,-96.75789,Entire Home/Apt,117.0,4,0,0.0,91,303,Dallas
1600368481147452490,23916014,District 14,32.79936,-96.76647,Entire Home/Apt,338.0,3,1,0.43,91,347,Dallas
1600458740358758458,524305635,District 7,32.8188,-96.66263,Entire Home/Apt,223.0,2,2,2.0,1,80,Dallas
1600498926425359601,405183905,District 2,32.7960499,-96.7747235,Entire Home/Apt,162.0,1,10,2.63,7,83,Dallas
1600511838010833834,217832367,District 2,32.7823421,-96.7807706,Entire Home/Apt,263.0,1,11,3.06,1,349,Dallas
1600765268960142117,331209667,District 2,32.809365,-96.811124,Entire Home/Apt,191.0,1,28,6.61,2,336,Dallas
1600966448291151114,331209667,District 2,32.80838594603545,-96.81029627644044,Entire Home/Apt,184.0,1,30,7.14,2,338,Dallas
1601489823527933518,13459519,District 2,32.8156452615313,-96.8198292210186,Entire Home/Apt,196.0,1,11,2.87,7,349,Dallas
1601584787967517092,159656174,District 1,32.73185,-96.87046,Entire Home/Apt,167.0,2,8,2.79,1,345,Dallas
1601624466406943116,103115529,District 13,32.86266798141312,-96.84588881741188,Entire Home/Apt,261.0,1,0,0.0,1,169,Dallas
1601697646743131890,368702303,District 2,32.80271311400363,-96.78508594725292,Entire Home/Apt,154.0,1,26,6.19,1,325,Dallas
1601818065178463211,276065486,District 3,32.72266572273621,-96.97378534823656,Entire Home/Apt,428.0,1,9,2.35,2,342,Dallas
1601865183345784925,73747466,District 1,32.7491,-96.82991,Entire Home/Apt,125.0,1,22,5.28,3,226,Dallas
1602216647197967125,259974789,District 4,32.75261,-96.80399,Entire Home/Apt,303.0,2,7,1.94,1,173,Dallas
1602252212728955670,587238050,District 12,33.00101,-96.85062,Private Room,82.0,1,3,1.8,2,352,Dallas
1602395992712269378,464462248,District 1,32.7290334,-96.8750805,Entire Home/Apt,179.0,1,5,2.08,12,344,Dallas
1602469157967361934,741318046,District 2,32.80374,-96.78541,Entire Home/Apt,334.0,1,0,0.0,1,363,Dallas
1602552005158050759,487372536,District 1,32.73544,-96.86126,Entire Home/Apt,196.0,3,1,0.41,1,265,Dallas
1602574287741448939,299781917,District 8,32.65378,-96.85785,Private Room,35.0,7,0,0.0,2,365,Dallas
1602581008821379792,299781917,District 8,32.65332909455559,-96.85977831151656,Private Room,35.0,7,0,0.0,2,365,Dallas
1602968142343102861,517648761,District 7,32.76287,-96.77133,Entire Home/Apt,181.0,2,11,2.68,3,357,Dallas
1603105155919930011,195467563,District 9,32.86082409999999,-96.7383659,Entire Home/Apt,257.0,1,4,2.67,1,162,Dallas
1603109811168626887,174832780,District 13,32.8704,-96.7594,Entire Home/Apt,154.0,1,25,6.94,1,260,Dallas
1603110445298738168,474187865,District 1,32.73808,-96.86714,Entire Home/Apt,526.0,1,3,0.79,3,346,Dallas
1603113354419881850,15725215,District 14,32.80269,-96.80116,Entire Home/Apt,258.0,2,7,2.96,13,50,Dallas
1603230587861874930,40534833,District 7,32.75649,-96.7739,Private Room,92.0,1,24,6.1,4,141,Dallas
1603554169146696581,501999514,District 10,32.9180919,-96.7431774,Private Room,108.0,1,2,0.59,17,326,Dallas
1603554182405908193,501999514,District 10,32.91809,-96.74318,Private Room,108.0,1,0,0.0,17,326,Dallas
1603557480960110615,501999514,District 10,32.9180919,-96.7431774,Private Room,108.0,1,5,1.74,17,326,Dallas
1603638130900744813,501999514,District 10,32.91809,-96.74318,Private Room,103.0,1,1,1.0,17,320,Dallas
1603692640921833699,188781585,District 2,32.77961,-96.78581,Entire Home/Apt,148.0,1,5,1.67,2,112,Dallas
1603717845492426343,442994570,District 14,32.80607922145566,-96.75908181468536,Entire Home/Apt,177.0,2,1,0.32,26,268,Dallas
1603886521155457515,685009934,District 2,32.80062,-96.78033,Entire Home/Apt,259.0,1,1,0.34,1,291,Dallas
1603988940444513038,739075687,District 2,32.81986541146973,-96.86436184973756,Entire Home/Apt,127.0,1,13,3.64,2,320,Dallas
1604091323716514503,669411468,District 13,32.8622,-96.84297,Private Room,82.0,1,0,0.0,1,69,Dallas
1604162273380046330,483533116,District 1,32.74944,-96.84843,Entire Home/Apt,125.0,1,8,3.58,70,353,Dallas
1604367432578406900,188320288,District 14,32.8215,-96.76469,Entire Home/Apt,299.0,2,10,2.86,1,357,Dallas
1604405515743877491,94043143,District 4,32.72554,-96.80266,Entire Home/Apt,134.0,2,9,2.57,1,348,Dallas
1605153298877999976,23953063,District 9,32.81715,-96.70251,Entire Home/Apt,514.0,1,5,2.83,1,359,Dallas
1605192504797562614,20454667,District 14,32.81388,-96.76543,Entire Home/Apt,168.0,2,0,0.0,3,312,Dallas
1605211651152319290,650037010,District 2,32.772,-96.78656,Entire Home/Apt,160.0,1,2,0.55,22,346,Dallas
1605451215622775421,650037010,District 2,32.77045,-96.78578,Entire Home/Apt,160.0,1,11,2.75,22,352,Dallas
1605972721357311556,742254528,District 1,32.74538772396754,-96.83215120303576,Entire Home/Apt,200.0,2,2,0.92,1,180,Dallas
1606013946054645527,37918945,District 10,32.88311,-96.73457,Entire Home/Apt,173.0,1,2,1.11,1,353,Dallas
1606175917033040320,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,166.0,1,8,2.64,8,359,Dallas
1606205285622905776,504666049,District 14,32.78164,-96.7981,Entire Home/Apt,266.0,1,17,4.4,10,326,Dallas
1606616302552950024,742418413,District 2,32.77804654109518,-96.79547247233744,Entire Home/Apt,160.0,1,14,5.32,3,347,Dallas
1606625152193583461,513670757,District 2,32.79318,-96.76614,Entire Home/Apt,173.0,1,11,2.97,48,294,Dallas
1606635989788449870,513670757,District 2,32.79436,-96.76426,Entire Home/Apt,129.0,1,7,2.8,48,360,Dallas
1606639349451250024,513670757,District 2,32.79298,-96.76456,Entire Home/Apt,129.0,1,23,6.22,48,156,Dallas
1606646558782443001,513670757,District 2,32.79322,-96.76606,Entire Home/Apt,322.0,1,21,5.63,48,191,Dallas
1606651456511197576,513670757,District 2,32.79445,-96.76429,Entire Home/Apt,209.0,1,10,2.78,48,167,Dallas
1606654923049474934,513670757,District 2,32.79473,-96.76639,Entire Home/Apt,209.0,1,12,3.27,48,167,Dallas
1606658945671408789,513670757,District 2,32.79321,-96.76515,Entire Home/Apt,129.0,1,17,4.86,48,306,Dallas
1606867415174368652,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,168.0,1,9,2.84,8,361,Dallas
1606873068802171061,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,173.0,1,2,0.83,8,349,Dallas
1606890636474295623,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,190.0,1,7,2.39,8,334,Dallas
1606894986625606188,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,215.0,1,7,5.38,8,330,Dallas
1606903700915157053,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,163.0,1,5,3.0,8,337,Dallas
1607292012012044963,252045727,District 2,32.7777161,-96.7868816,Entire Home/Apt,457.0,1,1,0.26,1,357,Dallas
1607396624126250654,512841392,District 12,32.99287,-96.85865,Entire Home/Apt,286.0,2,8,3.04,10,360,Dallas
1607426672204837312,23916014,District 2,32.79895,-96.77642,Entire Home/Apt,157.0,4,0,0.0,91,290,Dallas
1607684963457923435,577626695,District 2,32.81626,-96.81879,Entire Home/Apt,190.0,1,7,2.23,10,349,Dallas
1608058485687516111,593326707,District 6,32.79612,-96.82092,Private Room,396.0,1,0,0.0,5,170,Dallas
1608058786577284920,593326707,District 6,32.79753733392895,-96.82286173439408,Private Room,436.0,1,0,0.0,5,156,Dallas
1608059194514252909,593326707,District 6,32.79617,-96.82293,Private Room,455.0,1,0,0.0,5,156,Dallas
1608060251467712081,593326707,District 6,32.79606,-96.82094,Private Room,1026.0,1,0,0.0,5,262,Dallas
1608060408431235831,593326707,District 6,32.79594,-96.8214,Private Room,1026.0,1,0,0.0,5,272,Dallas
1608378541078004935,235475,District 9,32.8282019,-96.6897991,Private Room,77.0,1,2,1.3,1,327,Dallas
1608420225794569775,742921029,District 1,32.752278,-96.8442805,Entire Home/Apt,326.0,7,0,0.0,1,35,Dallas
1608985395756129268,494371701,District 2,32.77844242354637,-96.79684983763217,Entire Home/Apt,171.0,1,8,4.07,34,253,Dallas
1609144934299539110,491680615,District 12,33.01545,-96.8399,Entire Home/Apt,170.0,1,3,1.5,9,363,Dallas
1609489222122417557,1651300,District 1,32.7493511,-96.8412656,Entire Home/Apt,119.0,1,22,6.17,1,324,Dallas
1609628728948084520,274351404,District 1,32.73889,-96.83379,Entire Home/Apt,175.0,1,25,7.89,3,346,Dallas
1609689097771033212,165643167,District 2,32.7823421,-96.7807706,Entire Home/Apt,349.0,1,0,0.0,1,329,Dallas
1609928481658815227,102508531,District 13,32.92405,-96.82274,Entire Home/Apt,295.0,2,12,3.83,1,219,Dallas
1609937707281211002,494371701,District 2,32.77872256588075,-96.79625128048728,Entire Home/Apt,200.0,1,8,3.29,34,215,Dallas
1610775087878561265,10674841,District 13,32.883073896198106,-96.83837629979396,Entire Home/Apt,457.0,1,4,1.67,2,237,Dallas
1611045808857404992,30073157,District 2,32.840756,-96.8287684,Entire Home/Apt,378.0,3,1,1.0,1,331,Dallas
1611168629488040062,51670923,District 13,32.86488,-96.78103,Entire Home/Apt,398.0,3,0,0.0,1,102,Dallas
1611747864333573483,515779717,District 2,32.76882,-96.79123,Entire Home/Apt,242.0,1,8,2.24,20,339,Dallas
1611793210558441125,79394500,District 8,32.65865,-96.7625,Private Room,160.0,1,0,0.0,2,365,Dallas
1611795913629490755,269341471,District 8,32.66989,-96.75429,Entire Home/Apt,327.0,3,7,3.56,1,98,Dallas
1611826648899409348,192773373,District 1,32.73786,-96.86454,Entire Home/Apt,243.0,3,0,0.0,1,58,Dallas
1611867180337262995,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,195.0,1,3,1.22,8,355,Dallas
1611884606697049779,114381319,District 12,33.00115,-96.84259,Entire Home/Apt,190.0,2,0,0.0,1,25,Dallas
1611916408196996128,742277501,District 13,32.8673777,-96.7522075,Entire Home/Apt,237.0,1,9,2.9,8,361,Dallas
1612028055799508288,48483287,District 2,32.79823,-96.74557,Entire Home/Apt,548.0,3,0,0.0,1,315,Dallas
1612426444611602306,743963418,District 9,32.85067,-96.75238,Entire Home/Apt,262.0,2,6,2.02,1,347,Dallas
1612460408829576865,492115969,District 2,32.78658,-96.78329,Entire Home/Apt,162.0,2,7,2.44,14,340,Dallas
1612528837771232420,685374630,District 11,32.9220005,-96.7714692,Hotel Room,130.0,1,0,0.0,11,346,Dallas
1612528838402326263,685374630,District 11,32.9220005,-96.7714692,Hotel Room,130.0,1,0,0.0,11,346,Dallas
1612528842024921365,685374630,District 11,32.922,-96.77147,Hotel Room,258.0,1,0,0.0,11,346,Dallas
1612531342500528186,685374630,District 11,32.9220005,-96.7714692,Hotel Room,388.0,1,0,0.0,11,346,Dallas
1612533396019516847,685374630,District 11,32.922,-96.77147,Hotel Room,388.0,1,0,0.0,11,346,Dallas
1612538416277379382,685374630,District 11,32.9220005,-96.7714692,Hotel Room,258.0,1,0,0.0,11,346,Dallas
1612538416781546851,685374630,District 11,32.922,-96.77147,Hotel Room,130.0,1,0,0.0,11,346,Dallas
1612538418126446042,685374630,District 11,32.9220005,-96.7714692,Hotel Room,258.0,1,0,0.0,11,346,Dallas
1612538418310347099,685374630,District 11,32.9220005,-96.7714692,Hotel Room,388.0,1,0,0.0,11,346,Dallas
1612541365957602931,685374630,District 11,32.922,-96.77147,Hotel Room,388.0,1,0,0.0,11,346,Dallas
1612578662083598312,406801406,District 14,32.81211,-96.77001,Entire Home/Apt,269.0,2,11,5.69,1,276,Dallas
1612612508889747132,545934675,District 2,32.77859,-96.78572,Entire Home/Apt,257.0,1,0,0.0,2,332,Dallas
1612680366720517472,111653532,District 2,32.81573,-96.85453,Entire Home/Apt,233.0,2,7,2.08,16,175,Dallas
1612767930608521752,15725215,District 14,32.81007,-96.80583,Entire Home/Apt,148.0,2,16,4.44,13,331,Dallas
1612778208602148288,15725215,District 14,32.8099,-96.80672,Entire Home/Apt,193.0,2,8,3.93,13,328,Dallas
1612784567411321029,15725215,District 14,32.80291,-96.80207,Entire Home/Apt,231.0,2,15,5.17,13,321,Dallas
1612801032202066193,15725215,District 14,32.80426,-96.80052,Entire Home/Apt,166.0,2,11,3.24,13,332,Dallas
1612835676106135255,15725215,District 14,32.80319,-96.80256,Entire Home/Apt,146.0,2,13,3.86,13,313,Dallas
1613113420988421165,650037010,District 12,33.00468,-96.82818,Entire Home/Apt,178.0,1,0,0.0,22,343,Dallas
1613476016908867285,520740693,District 1,32.7493511,-96.8412656,Entire Home/Apt,129.0,1,32,8.73,1,316,Dallas
1613873046688570787,465434768,District 2,32.778102802777816,-96.79534904658794,Entire Home/Apt,188.0,1,10,3.49,1,285,Dallas
1613914995472537384,732184625,District 2,32.81852906190265,-96.82203418185898,Entire Home/Apt,137.0,2,8,2.4,1,15,Dallas
1614030849174475817,534676251,District 12,33.00326,-96.82805,Entire Home/Apt,146.0,1,6,1.88,1,321,Dallas
1614048301168928292,459115321,District 2,32.799405393988344,-96.77995305170688,Entire Home/Apt,95.0,1,14,3.85,12,365,Dallas
1614134935958481107,576870131,District 3,32.64356,-96.94713,Entire Home/Apt,97.0,1,7,2.63,1,353,Dallas
1614236918033098887,459115321,District 2,32.80604281090997,-96.77298278467374,Entire Home/Apt,106.0,1,14,3.96,12,365,Dallas
1614415492955448911,16214928,District 2,32.778387990321995,-96.79533808610944,Entire Home/Apt,272.0,1,1,0.28,10,362,Dallas
1614561909789938399,111653532,District 2,32.81367,-96.85453,Entire Home/Apt,233.0,2,12,3.6,16,176,Dallas
1614623313692590137,442994570,District 7,32.74468818070495,-96.75641474800032,Entire Home/Apt,346.0,2,8,2.38,26,354,Dallas
1614645042145064522,590059502,District 2,32.80585,-96.77512,Entire Home/Apt,154.0,5,1,1.0,2,335,Dallas
1614708797453000317,672142299,District 4,32.74545,-96.79071,Entire Home/Apt,258.0,2,0,0.0,1,202,Dallas
1614758810119859369,395604949,District 1,32.749408499433,-96.8250733128445,Entire Home/Apt,156.0,1,11,3.2,2,96,Dallas
1614866316870810269,208211009,District 2,32.78516,-96.78064,Entire Home/Apt,175.0,1,6,3.1,10,343,Dallas
1614879906989463025,208211009,District 2,32.78648,-96.78038,Entire Home/Apt,239.0,1,10,3.19,10,160,Dallas
1614883433446246075,208211009,District 2,32.7856973742578,-96.78262109049132,Entire Home/Apt,170.0,1,13,4.48,10,349,Dallas
1614931618552247027,744641266,District 2,32.79541,-96.77203,Entire Home/Apt,166.0,1,6,2.5,1,345,Dallas
1614946060947775585,715856771,District 2,32.7772411,-96.7956303,Entire Home/Apt,356.0,1,6,2.09,3,349,Dallas
1615238389254660675,677807589,District 2,32.80548,-96.77234,Entire Home/Apt,97.0,1,13,3.64,16,365,Dallas
1615389665938068868,163400456,District 14,32.78743,-96.80797,Entire Home/Apt,206.0,1,14,4.04,1,195,Dallas
1615392921792321841,63151071,District 2,32.79358713001259,-96.76976130653264,Entire Home/Apt,545.0,2,4,1.29,6,352,Dallas
1615668779865000024,494371701,District 2,32.77855,-96.79635,Entire Home/Apt,188.0,1,2,0.69,34,270,Dallas
1616124711783257749,2392645,District 1,32.72869,-96.84069,Entire Home/Apt,190.0,2,1,0.59,1,365,Dallas
1616161534740704222,519467131,District 3,32.6821129,-96.8512228,Entire Home/Apt,275.0,1,0,0.0,1,349,Dallas
1616339051294934053,238391711,District 7,32.76259,-96.7337571,Entire Home/Apt,401.0,1,3,0.88,4,361,Dallas
1616388335495422191,63151071,District 6,32.78327,-96.844,Entire Home/Apt,411.0,2,1,0.41,6,365,Dallas
1616404349037888502,243215195,District 7,32.76640967624945,-96.77075571292606,Private Room,43.0,1,7,2.02,1,34,Dallas
1616412235457073263,63151071,District 1,32.7288,-96.85992,Entire Home/Apt,310.0,2,2,2.0,6,365,Dallas
1616691466828222637,63151071,District 1,32.74489672018826,-96.83669406205352,Entire Home/Apt,242.0,2,9,2.84,6,148,Dallas
1616697922376099583,63151071,District 1,32.74516,-96.83737,Entire Home/Apt,556.0,2,5,1.5,6,142,Dallas
1616702867446154485,63151071,District 1,32.74217204676962,-96.83341215716143,Entire Home/Apt,721.0,2,4,1.38,6,143,Dallas
1616858372131764917,530468194,District 3,32.68644984031051,-96.85375847459169,Private Room,84.0,2,0,0.0,1,365,Dallas
1617166572498793219,533487004,District 2,32.79938,-96.76105,Entire Home/Apt,165.0,2,22,6.53,21,362,Dallas
1617187281743785281,533487004,District 2,32.79902,-96.75958,Entire Home/Apt,123.0,2,28,8.32,21,363,Dallas
1617198639899209111,533487004,District 14,32.80109,-96.76131,Entire Home/Apt,91.0,2,23,6.9,21,365,Dallas
1617392447320498087,16214928,District 2,32.7772411,-96.7956303,Entire Home/Apt,243.0,1,11,3.2,10,362,Dallas
1617447581575417788,16214928,District 2,32.7772411,-96.7956303,Entire Home/Apt,227.0,1,1,0.79,10,363,Dallas
1617520592610183166,377877942,District 14,32.79904,-96.7837,Entire Home/Apt,260.0,2,2,0.82,1,358,Dallas
1617540053959942270,61862031,District 6,32.78165,-96.84594,Entire Home/Apt,1403.0,2,0,0.0,1,359,Dallas
1617598650066401881,580691805,District 12,33.01344,-96.83575,Entire Home/Apt,110.0,1,0,0.0,1,86,Dallas
1617616474522984694,715856771,District 2,32.7772411,-96.7956303,Entire Home/Apt,227.0,1,10,3.41,3,344,Dallas
1617652322646833444,519619408,District 1,32.7477,-96.83738,Entire Home/Apt,217.0,1,4,1.4,2,351,Dallas
1617659609527482349,575318360,District 1,32.74627,-96.82958,Entire Home/Apt,264.0,1,13,4.87,1,354,Dallas
1617814023240435306,174765787,District 9,32.85238,-96.73847,Entire Home/Apt,371.0,7,0,0.0,1,346,Dallas
1618113358557249651,32274362,District 2,32.80369,-96.77857,Entire Home/Apt,97.0,1,9,4.03,1,44,Dallas
1618334095133529788,650037010,District 2,32.81258911670765,-96.82669211446812,Entire Home/Apt,835.0,1,1,1.0,22,321,Dallas
1618356053380733510,47192488,District 1,32.74946,-96.83003,Entire Home/Apt,123.0,1,8,4.36,2,240,Dallas
1618575410862184972,533487004,District 2,32.79983,-96.77968,Entire Home/Apt,86.0,2,14,4.47,21,365,Dallas
1618579472318156345,533487004,District 2,32.80009,-96.78111,Entire Home/Apt,166.0,2,21,6.63,21,362,Dallas
1619186860951538985,16214928,District 2,32.7772411,-96.7956303,Entire Home/Apt,243.0,1,1,0.37,10,365,Dallas
1619242331539100274,236859754,District 2,32.793925,-96.7710648,Entire Home/Apt,284.0,1,8,2.38,52,352,Dallas
1619604061759172034,419519764,District 1,32.74691,-96.83564,Entire Home/Apt,514.0,1,0,0.0,6,185,Dallas
1619641521784530891,16214928,District 2,32.7772411,-96.7956303,Entire Home/Apt,393.0,1,5,2.54,10,358,Dallas
1619837036760219524,744567853,District 13,32.88919,-96.7667,Entire Home/Apt,141.0,3,1,0.6,1,154,Dallas
1619973983635979850,745934073,District 2,32.79995,-96.78117,Entire Home/Apt,199.0,1,13,4.38,1,360,Dallas
1619985756555264303,35909529,District 1,32.7609,-96.8273,Entire Home/Apt,771.0,4,0,0.0,1,358,Dallas
1620021188530819875,208116337,District 7,32.81364416069828,-96.66684432886387,Entire Home/Apt,202.0,1,5,1.7,1,365,Dallas
1620142339439555757,459115321,District 2,32.80568,-96.77459,Entire Home/Apt,106.0,1,20,5.88,12,357,Dallas
1620167445838616734,459115321,District 2,32.80127,-96.78121,Entire Home/Apt,106.0,1,15,4.69,12,364,Dallas
1620237937599643015,16214928,District 14,32.80453,-96.80373,Entire Home/Apt,294.0,4,1,1.0,10,343,Dallas
1620307538226454252,5615582,District 6,32.8237233,-96.8761615,Hotel Room,95.0,1,0,0.0,40,161,Dallas
1620307541803858509,5615582,District 6,32.8237233,-96.8761615,Hotel Room,95.0,1,0,0.0,40,161,Dallas
1620307542979038285,5615582,District 6,32.82372,-96.87616,Hotel Room,95.0,1,2,1.02,40,161,Dallas
1620307546968145738,5615582,District 6,32.8237233,-96.8761615,Hotel Room,95.0,1,0,0.0,40,161,Dallas
1620626107898590877,214636462,District 6,32.93876,-96.98436,Entire Home/Apt,137.0,1,19,6.33,3,286,Dallas
1620800788285961159,533487004,District 2,32.79925,-96.78042,Entire Home/Apt,91.0,2,23,6.97,21,365,Dallas
1620810072150820778,533487004,District 2,32.79914,-96.7817,Entire Home/Apt,114.0,1,24,7.2,21,363,Dallas
1620816845379961315,533487004,District 2,32.79987,-96.78118,Entire Home/Apt,166.0,2,9,3.03,21,362,Dallas
1621254318616211612,544005660,District 2,32.80812,-96.81917,Entire Home/Apt,595.0,1,2,0.75,3,283,Dallas
1621257843667171682,544005660,District 2,32.80654,-96.82092,Entire Home/Apt,423.0,1,3,0.99,3,286,Dallas
1621260079448200619,544005660,District 2,32.81221305491287,-96.81279889543526,Entire Home/Apt,857.0,1,4,1.71,3,283,Dallas
1621325677421834362,73793735,District 14,32.80335643380929,-96.80068648260618,Entire Home/Apt,278.0,1,0,0.0,1,166,Dallas
1621517728402920508,745938190,District 2,32.7772411,-96.7956303,Entire Home/Apt,190.0,1,7,3.75,3,355,Dallas
1621716357927930310,494371701,District 2,32.7788,-96.79466,Entire Home/Apt,285.0,1,1,0.41,34,178,Dallas
1621833915722465982,369390572,District 2,32.8234,-96.8397,Entire Home/Apt,108.0,2,7,2.63,1,344,Dallas
1621995374759218327,743433786,District 2,32.76982560526537,-96.7847764483648,Entire Home/Apt,228.0,1,2,0.69,1,43,Dallas
1622395873897542941,494371701,District 2,32.77744,-96.79473,Entire Home/Apt,157.0,1,2,1.33,34,254,Dallas
1622550739728861188,717787137,District 9,32.85231,-96.67109,Entire Home/Apt,288.0,1,10,3.19,1,348,Dallas
